id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seats_Available
5790,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1423,RAJADHANI AC (CONVERTED METRO LUXURY),11:40,05h 05m,16:45,1.8,351.0,37
5791,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1615,Super Luxury (Non AC Seater 2+2 Push Back),12:00,05h 50m,17:50,3.2,289.0,31
5792,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 31262,RAJDHANI (A.C. Semi Sleeper),12:05,05h 00m,17:05,2.5,351.0,35
5793,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1585,RAJDHANI (A.C. Semi Sleeper),12:30,03h 15m,15:45,3.4,351.0,35
5794,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1469,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:40,04h 50m,19:30,3.3,289.0,43
5795,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1343,RAJADHANI AC (CONVERTED METRO LUXURY),14:50,05h 15m,20:05,2.0,351.0,32
5796,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1502,RAJADHANI AC (CONVERTED METRO LUXURY),15:45,05h 00m,20:45,3.2,351.0,32
5797,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1589,RAJDHANI (A.C. Semi Sleeper),16:20,04h 45m,21:05,2.0,351.0,31
5798,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 43062,Super Luxury (Non AC Seater 2+2 Push Back),17:00,05h 15m,22:15,2.4,289.0,31
5799,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1373,RAJDHANI (A.C. Semi Sleeper),17:30,04h 55m,22:25,2.0,351.0,35
5800,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 41831,Super Luxury (Non AC Seater 2+2 Push Back),17:40,03h 50m,21:30,2.2,289.0,31
5801,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 40477,Super Luxury (Non AC Seater 2+2 Push Back),19:15,04h 35m,23:50,3.5,289.0,29
5802,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1548,RAJADHANI AC (CONVERTED METRO LUXURY),19:50,05h 25m,01:15,2.8,351.0,32
5803,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 7771,Super Luxury (Non AC Seater 2+2 Push Back),20:45,05h 05m,01:50,3.2,283.0,29
5804,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 1581,RAJDHANI (A.C. Semi Sleeper),21:30,04h 50m,02:20,3.2,351.0,32
5805,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,04h 40m,02:30,3.8,269.0,26
5806,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,04h 15m,03:25,2.3,327.0,26
5807,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),05:00,05h 30m,10:30,4.2,356.0,13
5808,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),09:30,05h 35m,15:05,4.2,432.0,33
5809,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater/Sleeper (2+1),10:30,05h 25m,15:55,4.2,356.0,30
5810,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),11:00,05h 15m,16:15,3.9,356.0,41
5811,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),11:30,05h 25m,16:55,4.2,432.0,36
5812,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),13:30,05h 15m,18:45,4.9,356.0,36
5813,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Zingbus Plus,A/C Sleeper (2+1),19:50,03h 45m,23:35,4.3,584.0,25
5814,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),15:00,05h 25m,20:25,4.5,432.0,37
5815,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),16:00,05h 15m,21:15,4.8,356.0,41
5816,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,Volvo A/C Sleeper (2+1),16:30,06h 00m,22:30,3.3,800.0,30
5817,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,A/C Seater / Sleeper (2+1),16:30,06h 00m,22:30,3.3,450.0,40
5818,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,A/C Seater / Sleeper (2+1),16:30,06h 00m,22:30,3.3,580.0,37
5819,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),16:30,06h 00m,22:30,3.3,730.0,31
5820,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,DMR Travels,A/C Sleeper (2+1),20:40,05h 10m,01:50,3.5,799.0,30
5821,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,LVP Travels,Non A/C Seater / Sleeper (2+1),20:50,06h 00m,02:50,4.1,560.0,6
5822,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Vahini Travels,Non A/C Seater / Sleeper (2+1),21:10,06h 20m,03:30,3.7,490.0,26
5823,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,Vahini Travels,Non A/C Seater / Sleeper (2+1),21:10,06h 20m,03:30,3.7,490.0,30
